,longitude,latitude,housing_median_age,total_rooms,population,households,median_income,x1,x2,x3,median_house_value,is_train
29,-122.11,37.66,35.0,2843.0,1726.0,643.0,3.09,0.02500405688633949,-0.14968981474060614,-0.14068646749029598,174100.0,True
30,-122.43,37.78,24.0,2037.0,1371.0,585.0,0.9355,-0.04567978947827192,0.16249364815143688,-0.02059225086571457,112500.0,True
31,-122.43,37.78,52.0,4014.0,2070.0,927.0,2.8202,-0.04567978947827192,0.16249364815143688,-0.02059225086571457,442900.0,True
32,-122.2,38.1,5.0,9567.0,4620.0,1580.0,4.4821,0.04426844647233512,-0.04684638646053997,0.29669924763148153,210000.0,True
33,-122.31,38.3,45.0,3023.0,1789.0,657.0,3.6039,0.03850131814562405,0.054207876925492636,0.4955758850414485,126000.0,True
34,-122.05,37.93,15.0,7803.0,2957.0,1546.0,4.45,0.06615697982459043,-0.1951325969149423,0.13039529825091048,184900.0,True
35,-122.45,38.27,25.0,5024.0,1994.0,838.0,4.2237,0.004176418205618988,0.1720771806648371,0.4695147302105897,262300.0,True
36,-122.08,37.39,4.0,2292.0,1050.0,584.0,4.8036,0.004798516971219639,-0.18201141542229124,-0.4104545805915327,340000.0,True
37,-122.3,38.25,18.0,3548.0,1476.0,699.0,3.7188,0.035531992844188134,0.04538015580639547,0.4457306753240601,163400.0,True
38,-122.44,37.78,52.0,3017.0,1588.0,800.0,3.3882,-0.048239376351050994,0.1721262182540996,-0.02042645209959496,471400.0,True
39,-122.28,37.83,52.0,3108.0,1623.0,765.0,2.6997,-0.002177900737047762,0.01925414642858211,0.02780366129914605,126900.0,True
40,-122.06,37.91,15.0,5393.0,2133.0,1288.0,4.1612,0.061797633672905174,-0.18695734526279276,0.1100885477701385,232800.0,True
41,-122.05,37.92,14.0,12713.0,4741.0,2412.0,4.7094,0.0652586329898066,-0.1957778198189508,0.12038207839471915,234700.0,True
42,-122.04,38.0,16.0,3077.0,1447.0,709.0,3.2484,0.07485891515529816,-0.19950164164301826,0.2008248653596901,91100.0,True
43,-122.34,37.97,19.0,2237.0,1438.0,551.0,2.3382,-0.0031274535985706346,0.07865491192807822,0.16752232927935615,120700.0,True
44,-122.13,37.7,21.0,4124.0,2162.0,998.0,2.6321,0.02375882222046509,-0.12914803369708885,-0.1009416642566994,223100.0,True
45,-122.11,37.98,11.0,4371.0,1790.0,660.0,6.135,0.055453668945599874,-0.13579690978575593,0.17875796255581686,297300.0,True
46,-122.06,37.38,20.0,4293.0,2389.0,1210.0,4.2719,0.008757036505465105,-0.2008623801704962,-0.4206016689051836,270800.0,True
47,-122.19,37.46,34.0,5419.0,2002.0,1138.0,4.1985,-0.01586614552283655,-0.07672905182219977,-0.3402861291595427,500001.0,True
48,-122.06,37.86,16.0,5187.0,1512.0,986.0,4.4551,0.057214530176744674,-0.18983274261988006,0.0600455385536081,252400.0,True
49,-122.25,37.83,52.0,4190.0,1786.0,1037.0,3.0897,0.005509467622197755,-0.009482635566947041,0.027789320650335056,234100.0,True
50,-122.04,37.9,20.0,5467.0,2310.0,963.0,5.6986,0.06601492646329032,-0.206495639326452,0.10064145338574892,275800.0,True
51,-122.11,37.67,32.0,3028.0,2037.0,703.0,3.0645,0.025996067935322442,-0.14940603864891647,-0.13070172272054248,165400.0,True
52,-122.03,38.01,27.0,3228.0,1666.0,588.0,4.5707,0.07823498718572162,-0.2079666510431454,0.2112135937025251,175900.0,True
53,-122.25,37.8,42.0,4120.0,1715.0,1015.0,2.9345,0.002540139977230652,-0.010314031060727277,-0.002052356551600539,225000.0,True
54,-122.42,37.79,48.0,4506.0,1980.0,1239.0,4.0156,-0.042084491135667486,0.15298656362654314,-0.01076070427593648,500001.0,True
55,-122.14,38.07,31.0,3401.0,1750.0,602.0,4.6761,0.05614879148543939,-0.10279045758185457,0.26782576128412555,143100.0,True
56,-122.44,37.78,52.0,2911.0,1696.0,676.0,2.5721,-0.048239376351050994,0.1721262182540996,-0.02042645209959496,475000.0,True
57,-122.26,37.55,17.0,4576.0,1941.0,807.0,5.9572,-0.024851966023425404,-0.007347184855070046,-0.2507342545281686,443800.0,True
58,-122.33,38.31,14.0,6778.0,2768.0,1014.0,6.1953,0.03515800051961801,0.07079116798854447,0.5058020343221648,258900.0,True
59,-122.08,37.65,17.0,5018.0,3069.0,1299.0,2.7694,0.031809957338490784,-0.1790139349785191,-0.1504114138130533,161900.0,True
60,-122.43,37.77,52.0,4397.0,1939.0,1053.0,2.7587,-0.046714534265586284,0.16236620033323934,-0.030585466906985832,354500.0,True
61,-122.56,38.09,17.0,9614.0,4684.0,2060.0,4.1705,-0.043038953219455583,0.27869065698832723,0.2947760239421968,209800.0,True
62,-122.34,37.96,15.0,6487.0,3408.0,1560.0,2.1991,-0.004164532034001016,0.07855101319707368,0.15756620492712445,133300.0,True
63,-122.23,38.1,46.0,4143.0,2240.0,847.0,2.4201,0.03699718100660914,-0.01977346005122428,0.29644167125367643,92800.0,True
64,-122.03,37.97,20.0,3968.0,2629.0,903.0,2.9915,0.07478123201434403,-0.21108439376859764,0.17112322845274794,166700.0,True
65,-122.18,38.07,10.0,4976.0,2089.0,803.0,5.3288,0.046326984580585866,-0.06637267452955492,0.2670988123091516,201800.0,True
66,-122.57,37.97,47.0,5416.0,2177.0,1027.0,3.5055,-0.059947320917161324,0.29376845141671715,0.17440898055086768,382100.0,True
67,-122.06,37.96,10.0,7136.0,2959.0,1507.0,3.9816,0.06629295273979577,-0.18375778939993956,0.1601217252126497,182000.0,True
68,-122.47,37.99,22.0,7274.0,2468.0,957.0,7.494,-0.03311694594861893,0.1998916993162956,0.19041933928722587,439200.0,True
69,-122.59,37.99,36.0,4869.0,1899.0,827.0,4.1659,-0.062444171391346025,0.3115746016126827,0.1956083091399676,302000.0,True
70,-122.05,37.63,5.0,3785.0,2240.0,792.0,3.2829,0.037609301957562916,-0.20857768420817965,-0.1701466539373597,162500.0,True
71,-122.15,37.71,18.0,5778.0,2441.0,1352.0,3.1682,0.019547799550466663,-0.10949164733177057,-0.0911405281887503,202700.0,True
72,-122.3,37.87,52.0,3123.0,1695.0,684.0,2.2208,-0.003270262744071251,0.03927166799982576,0.06766627043604594,144800.0,True
73,-122.58,38.12,13.0,5027.0,1912.0,770.0,4.9286,-0.04396894861491246,0.2947163271380555,0.32617069841676644,309500.0,True
74,-122.03,38.0,25.0,3577.0,1753.0,593.0,5.7295,0.0773776963689171,-0.2087686765436357,0.20119197263193608,178300.0,True
75,-122.03,37.54,6.0,2918.0,1911.0,639.0,4.1406,0.03356938468748538,-0.2295068964183718,-0.2602744206998097,178200.0,True
76,-122.18,37.45,37.0,5257.0,2128.0,1264.0,4.0,-0.014327512739629025,-0.08646366717126618,-0.3502526603085387,394300.0,True
77,-122.31,38.0,26.0,3735.0,1708.0,633.0,4.621,0.007414624001121327,0.05106968605438178,0.197078947522774,191100.0,True
78,-122.16,37.46,32.0,2663.0,1403.0,733.0,4.2667,-0.008186808227031208,-0.10544184198092996,-0.34031553878349474,410200.0,True
79,-122.15,37.46,30.0,4198.0,2678.0,1147.0,3.6712,-0.005627293586286507,-0.11501271286520558,-0.3403276665363789,308600.0,True
80,-122.05,37.55,23.0,4247.0,2357.0,823.0,5.1321,0.029438026828590744,-0.21008689763137867,-0.25031980043504803,211300.0,True
81,-122.24,37.73,21.0,7031.0,2930.0,1235.0,4.5213,-0.0018077575833526551,-0.02189362615892314,-0.07167065973163395,228400.0,True
82,-122.3,38.3,44.0,3690.0,1922.0,736.0,2.6346,0.040713457238056666,0.04589911143363084,0.4954732281701315,139800.0,True
83,-122.42,37.8,52.0,4985.0,1848.0,1255.0,4.9211,-0.04104705139084063,0.15310168823306,-0.0007731192703629421,500001.0,True
84,-122.41,37.8,52.0,4088.0,1906.0,863.0,3.6065,-0.03849142435291601,0.1434876244189101,-0.0009296454855682248,433300.0,True
85,-122.49,37.78,46.0,3304.0,1783.0,777.0,3.6148,-0.06102224612615825,0.22029053687549804,-0.019452938601860828,352200.0,True
86,-122.03,37.56,24.0,8444.0,4446.0,1491.0,4.6978,0.03565176848441258,-0.2292653864747564,-0.2402009190586876,240300.0,True
87,-122.07,37.37,22.0,3770.0,1657.0,762.0,4.8021,0.005145075826880488,-0.19133299984570726,-0.4305332257396722,457500.0,True
88,-122.53,37.97,44.0,3595.0,1831.0,910.0,2.6036,-0.05013264279139519,0.2563696735152368,0.17261522856198125,287500.0,True
89,-122.51,37.87,21.0,3904.0,1949.0,919.0,2.862,-0.05641341823190064,0.23938831522669746,0.07141238127895756,258400.0,True
90,-122.09,37.42,23.0,4874.0,2699.0,1163.0,3.8003,0.005485485901275435,-0.17256774755975607,-0.3804075173085312,229800.0,True
91,-122.14,37.71,18.0,3905.0,2197.0,1044.0,3.6932,0.02214427480191225,-0.11916247876720926,-0.09105715167415823,166800.0,True
92,-122.07,37.93,25.0,7201.0,3264.0,1433.0,3.7433,0.06105696143640756,-0.17629947317940606,0.12982526017141782,252100.0,True
93,-122.07,37.66,21.0,5031.0,2461.0,1042.0,3.875,0.03540752953968008,-0.1884202966432628,-0.14030664004923998,179300.0,True
94,-122.58,38.08,27.0,10839.0,4406.0,1623.0,5.615,-0.049004507392736166,0.29742363100954794,0.2858630858342895,285600.0,True
95,-122.5,37.91,31.0,7001.0,2755.0,1267.0,5.4851,-0.049487754690740016,0.22942775556775524,0.11124691836874788,441100.0,True
96,-122.23,38.13,29.0,5154.0,2459.0,1019.0,3.2664,0.03990155362767479,-0.01869811442062084,0.3262863125285563,142900.0,True
97,-122.02,37.58,15.0,3052.0,2097.0,728.0,3.3617,0.04031215316209338,-0.2386319174641463,-0.2200596915729838,178100.0,True
98,-122.45,38.01,36.0,4501.0,2196.0,800.0,4.3182,-0.025976250459674385,0.1809424511378739,0.20977828457878925,252700.0,True
99,-122.11,37.69,37.0,2444.0,1562.0,618.0,2.6464,0.02797224378528404,-0.1488092551688252,-0.1107324672181598,155200.0,True
100,-122.25,38.16,17.0,4459.0,1812.0,888.0,2.9375,0.038062309588167136,7.266614897880637e-05,0.3560470752359205,106700.0,True
101,-122.01,37.56,6.0,3028.0,1531.0,736.0,4.4259,0.04083195612203197,-0.2485837090639293,-0.24009510512685955,158000.0,True
102,-122.19,37.75,19.0,2207.0,1481.0,520.0,1.3194,0.013103404724971459,-0.06959240781412973,-0.05158102127737628,81400.0,True
103,-122.17,37.72,43.0,3783.0,2139.0,789.0,4.0202,0.015340600548411756,-0.08984382943965331,-0.08132507739846692,166300.0,True
104,-122.25,37.81,28.0,5806.0,2563.0,1497.0,3.2177,0.003530098914515482,-0.010037583065933688,0.00789486998859907,273400.0,True
105,-122.09,37.97,5.0,5303.0,2017.0,727.0,6.9961,0.059594027919059524,-0.1550634887915655,0.16927129251413067,294100.0,True
106,-122.44,37.74,23.0,6291.0,2818.0,1198.0,4.2672,-0.05237109487501025,0.1715798326809559,-0.060422976774082725,391900.0,True
107,-122.1,37.71,27.0,6740.0,2723.0,1035.0,5.2131,0.032537292517507435,-0.15784343803459105,-0.0906511876574409,252500.0,True
108,-122.31,38.01,18.0,4123.0,1895.0,772.0,3.2759,0.008438157643317332,0.05122193543101805,0.20702938786487451,195000.0,True
109,-122.16,38.07,14.0,6360.0,2876.0,1127.0,4.5321,0.05123455385868307,-0.08458358847751482,0.2674260545053443,190300.0,True
110,-122.25,37.8,43.0,2344.0,1710.0,644.0,1.6504,0.002540139977230652,-0.010314031060727277,-0.002052356551600539,151800.0,True
111,-122.03,37.91,29.0,5438.0,2310.0,890.0,5.0362,0.06947824196377021,-0.21531091360153504,0.11096964826218328,275300.0,True
112,-122.47,37.76,52.0,4001.0,1886.0,756.0,3.3239,-0.05800079283325694,0.2008216197170358,-0.03990703593997419,350000.0,True
113,-122.59,38.01,35.0,8814.0,3450.0,1258.0,6.1724,-0.0600223280757363,0.3105983527980708,0.21580926586252547,414300.0,True
114,-122.37,37.93,45.0,3150.0,1798.0,749.0,1.75,-0.01479571539811265,0.10650425766967332,0.12809712114075522,37900.0,True
115,-122.57,37.99,38.0,5587.0,2466.0,1027.0,4.1711,-0.05757566932493216,0.29296708523698245,0.1945781526972976,336900.0,True
116,-122.2,37.96,9.0,6306.0,2581.0,911.0,6.7741,0.030922139735188564,-0.052661438315822436,0.1573704513439918,310700.0,True
117,-122.04,37.96,16.0,2913.0,1705.0,693.0,2.9097,0.07136801702910271,-0.20247119976032368,0.16075792798457433,106300.0,True
118,-122.33,37.97,19.0,5151.0,2548.0,1165.0,3.3125,-0.0006368367282657706,0.06930098020048138,0.16740873222505082,158800.0,True
119,-122.3,37.98,25.0,3807.0,1821.0,792.0,3.6518,0.007859714875379517,0.041423298558588464,0.1771090067802336,164300.0,True
120,-122.21,37.52,18.0,2962.0,1639.0,851.0,2.7399,-0.014942744504540528,-0.056306671582723684,-0.28056426024339925,87500.0,True
121,-122.09,37.94,29.0,6895.0,2634.0,1022.0,6.1922,0.05687459403475061,-0.1568795249319635,0.13930283796745666,273200.0,True
122,-122.26,37.56,23.0,7283.0,3399.0,1298.0,5.6683,-0.023859026989447817,-0.0070819467073016855,-0.24078720791639824,391000.0,True
123,-122.55,38.0,18.0,3119.0,1395.0,722.0,3.9265,-0.05151957031927496,0.2739713759440927,0.2036803870430572,301100.0,True
124,-122.06,37.85,17.0,7475.0,2092.0,1449.0,3.6437,0.05628741398670906,-0.1903690190038248,0.05003587818458762,186500.0,True
125,-122.48,37.85,42.0,6297.0,2096.0,1205.0,6.4752,-0.05101926023677975,0.21086700984846396,0.05049660092182901,500001.0,True
126,-122.43,37.77,52.0,3563.0,1712.0,787.0,3.3702,-0.046714534265586284,0.16236620033323934,-0.030585466906985832,335700.0,True
127,-122.31,38.32,35.0,3997.0,2074.0,703.0,3.285,0.04060259076017085,0.05430876649066827,0.5154742135483888,138100.0,True
128,-122.47,37.95,16.0,3769.0,1986.0,815.0,3.9712,-0.03758068305471685,0.20056846417996704,0.1503784166927458,187500.0,True
129,-122.31,37.91,45.0,3924.0,1992.0,773.0,4.1146,-0.0017587911596312865,0.049555470154188375,0.1075237330705068,177800.0,True
130,-122.06,37.4,21.0,12855.0,7273.0,3052.0,4.3351,0.010940208946659164,-0.2010161986560649,-0.40057479019262376,267400.0,True
131,-122.09,37.4,24.0,3983.0,2645.0,1072.0,3.6742,0.0033462171607566947,-0.17256348138861735,-0.4003980354398082,275000.0,True
132,-122.01,37.55,26.0,2068.0,1434.0,495.0,3.3008,0.039787904782294894,-0.2487003108741088,-0.2501482009024105,224200.0,True
133,-122.46,37.78,52.0,4140.0,2030.0,892.0,3.4236,-0.05335554941632953,0.19139167641046528,-0.02006600418646416,376800.0,True
134,-122.41,38.07,20.0,4536.0,1812.0,701.0,6.0433,-0.009596377276646471,0.14320742847170184,0.2685249746368249,435900.0,True
135,-122.07,37.44,21.0,4599.0,2756.0,943.0,2.9817,0.012712724504264064,-0.1916143598883808,-0.360482998740914,225000.0,True
136,-122.45,37.77,52.0,3939.0,1737.0,797.0,4.5052,-0.05183832452792917,0.18164780048205886,-0.03025585562433995,500001.0,True
137,-122.07,37.52,3.0,14014.0,7205.0,2753.0,6.0824,0.02115455040991756,-0.1911600270167505,-0.2804192075514517,273500.0,True
138,-122.27,38.12,45.0,4423.0,2109.0,874.0,2.6937,0.029328437152482557,0.01680856214645128,0.3162557427074235,111800.0,True
139,-122.4,37.75,44.0,6848.0,3269.0,1383.0,2.8679,-0.041067706672819435,0.13311400306334295,-0.05096729561524065,243300.0,True
140,-122.43,37.71,24.0,4299.0,2249.0,788.0,4.6098,-0.052862099484626106,0.16137255572361514,-0.0905481021111128,290400.0,True
141,-122.29,38.0,16.0,4986.0,2805.0,1016.0,4.025,0.012371366027238085,0.032493481857389886,0.1969521249311324,173200.0,True
142,-122.04,37.65,10.0,8299.0,3827.0,1288.0,6.2579,0.04221795044270059,-0.21774515323210591,-0.1499911642615975,315500.0,True
143,-122.03,37.94,21.0,5541.0,2214.0,737.0,5.5777,0.07214802552278793,-0.213264988073352,0.1410489845820541,279300.0,True
144,-122.48,37.78,44.0,3371.0,1738.0,753.0,3.1653,-0.058467694561259435,0.21065750447667794,-0.019666971684908937,335300.0,True
145,-122.52,37.91,30.0,4174.0,1818.0,705.0,5.5951,-0.05448056664448467,0.24836026348172394,0.111927830515051,402900.0,True
146,-122.39,37.8,25.0,4561.0,1525.0,1169.0,4.5581,-0.03337699546710386,0.12425987431434612,-0.0012120704750403265,500001.0,True
147,-122.54,37.88,30.0,4382.0,1775.0,745.0,6.7809,-0.06284162526468218,0.26783216499044604,0.08246651069855616,414400.0,True
148,-122.26,38.12,28.0,3102.0,1623.0,639.0,3.1025,0.031726952721433326,0.00784092749487801,0.3162473985168806,103700.0,True
149,-122.24,37.55,3.0,6164.0,2198.0,975.0,6.7413,-0.019684970125755312,-0.02665690428941702,-0.25073025577451274,435900.0,True
150,-122.39,37.78,3.0,3464.0,1441.0,919.0,4.7105,-0.0354315286898495,0.1239646156528142,-0.021159639337957458,275000.0,True
151,-122.09,38.0,6.0,10191.0,4377.0,1789.0,5.2015,0.0622864521587848,-0.15314770176625336,0.19923675530380444,204200.0,True
152,-122.1,38.02,28.0,4308.0,2086.0,776.0,3.6523,0.06156787581799492,-0.14258805557082666,0.21893433306567928,159700.0,True
153,-122.14,37.86,20.0,6201.0,2415.0,1141.0,4.5744,0.03664269928123889,-0.11356552154247633,0.058497837765987375,314000.0,True
154,-122.24,37.72,5.0,18634.0,7427.0,2718.0,7.6110000000000015,-0.0027978983314406822,-0.022169601325170214,-0.0816184032954899,350700.0,True
155,-122.27,37.56,5.0,4921.0,1810.0,1073.0,5.6936,-0.026443843438561418,0.002579021889348439,-0.24078625273969906,322200.0,True
156,-122.42,37.76,52.0,3587.0,2259.0,979.0,2.5403,-0.045180465899549535,0.15257971799133174,-0.04072442340245193,250000.0,True
157,-122.38,37.73,15.0,6804.0,4737.0,1581.0,1.4133,-0.03795327990168895,0.1134148446490578,-0.07112810316908756,203400.0,True
158,-122.09,37.65,27.0,2630.0,1414.0,634.0,2.8203,0.029209260710621725,-0.16933072625861315,-0.15050329534683696,195200.0,True
159,-122.55,38.07,38.0,3392.0,1894.0,713.0,3.0573,-0.04312216294265735,0.2707404649476949,0.2741099038906936,350800.0,True
160,-122.2,37.76,37.0,2680.0,1925.0,667.0,1.4097,0.011497528243319396,-0.05963420764387507,-0.041683869858814816,84600.0,True
161,-122.3,37.84,14.0,7355.0,3100.0,2051.0,4.0018,-0.006291527852178903,0.038631729537486316,0.03781794918374145,143800.0,True
162,-122.3,38.33,15.0,4741.0,2043.0,856.0,4.1862,0.04383121323322392,0.046177143273827694,0.5253183521852639,183600.0,True
163,-122.17,38.06,16.0,3515.0,1764.0,626.0,4.4397,0.04785142020319747,-0.07598897698630751,0.2572955148976715,187100.0,True
164,-122.43,37.75,40.0,4850.0,1824.0,952.0,5.0519,-0.048775331184039455,0.16207861371675153,-0.05057240614140946,356100.0,True
165,-122.05,37.59,15.0,6243.0,3163.0,1274.0,3.7462,0.03355329883591751,-0.2094428748594586,-0.21023279465553224,212500.0,True
166,-122.24,37.75,27.0,4051.0,1499.0,797.0,4.8711,0.00017145810193822399,-0.02133769498122609,-0.0517751789956562,286600.0,True
167,-122.14,37.36,23.0,11294.0,3840.0,1367.0,12.1387,-0.01352869554331164,-0.1253460072485695,-0.4400518831497418,500001.0,True
168,-122.26,37.82,37.0,3633.0,1838.0,980.0,2.6104,0.0019532829919366185,-0.00017041322279810278,0.017836003571179992,193100.0,True
169,-122.43,37.78,26.0,3587.0,1821.0,936.0,2.6392,-0.04567978947827192,0.16249364815143688,-0.02059225086571457,287500.0,True
170,-122.29,38.31,25.0,4927.0,2756.0,998.0,2.7325,0.043954886007285615,0.03772929076450628,0.5053415453655337,162900.0,True
171,-122.29,37.87,44.0,2539.0,1382.0,713.0,2.537,-0.0007254816235674657,0.02974384053994905,0.06762406810687671,175000.0,True
172,-122.54,37.94,39.0,3670.0,1519.0,788.0,4.4081,-0.05604963055726233,0.26658792296082817,0.14285598653297116,435200.0,True
173,-122.29,38.32,23.0,4312.0,2317.0,934.0,2.7667,0.0449823051919943,0.03786595667696252,0.5152893302747921,153200.0,True
174,-122.26,37.82,31.0,4596.0,2048.0,1180.0,2.8345,0.0019532829919366185,-0.00017041322279810278,0.017836003571179992,183800.0,True
175,-122.28,37.77,27.0,3997.0,1901.0,966.0,3.75,-0.00816563022859082,0.017773775315724126,-0.03188217425175805,242800.0,True
176,-122.29,37.56,12.0,6474.0,2516.0,1390.0,5.0353,-0.031612813872426274,0.0219011311832614,-0.2407777181198904,305800.0,True
177,-122.4,37.68,36.0,3595.0,1649.0,755.0,3.3816,-0.04815357863912489,0.13167392569737044,-0.12081946559722075,253400.0,True
178,-122.07,37.4,16.0,3352.0,1440.0,729.0,3.7359,0.008409266056670115,-0.19153210059979706,-0.40051259988015214,262500.0,True
179,-122.48,37.93,16.0,2947.0,1385.0,743.0,3.6731,-0.04228194826487523,0.210256701332172,0.13065975278403585,318000.0,True
180,-122.41,37.79,52.0,3598.0,2062.0,966.0,2.9871,-0.039525805549059816,0.14336304395295935,-0.01091228916555527,380000.0,True
181,-122.22,37.85,28.0,5287.0,2031.0,956.0,5.457000000000002,0.015165999427816244,-0.03758464645419956,0.04777370231300397,337300.0,True
182,-122.14,37.88,34.0,6986.0,2865.0,1124.0,6.2275,0.038540395778942346,-0.11268756729072328,0.0784367219083134,394400.0,True
183,-122.13,37.42,36.0,3982.0,2251.0,995.0,3.5364,-0.004683011240933997,-0.13450355730162508,-0.38025722122314015,314100.0,True
184,-122.44,38.03,13.0,4284.0,2146.0,937.0,4.1289,-0.02130420779062465,0.17134746687356495,0.2294570118081704,179200.0,True
185,-122.57,38.02,33.0,9531.0,3798.0,1409.0,5.6512,-0.0539783235758015,0.2916125042439567,0.22482308963495876,314000.0,True
186,-122.53,37.95,22.0,7446.0,2980.0,1888.0,3.5838,-0.052431756539618825,0.25692537511536623,0.1525096994254016,271300.0,True
187,-122.22,37.86,21.0,7099.0,2401.0,1138.0,8.3014,0.016144585149103694,-0.0372647399466793,0.057723309976397436,358500.0,True
188,-122.27,37.55,16.0,4789.0,1840.0,763.0,6.7474,-0.027435183789329718,0.0023077508250157024,-0.25073344429363503,338200.0,True
189,-122.3,37.97,30.0,4030.0,1777.0,718.0,3.6393,0.006844509397781779,0.041240395621956215,0.16715974825209542,184000.0,True
190,-122.04,37.94,24.0,5732.0,2444.0,888.0,5.6292,0.06959917407841752,-0.20386987428472986,0.1407211356053649,231400.0,True
191,-122.02,37.56,23.0,4332.0,2461.0,829.0,4.3594,0.03824175772305005,-0.23892459227578824,-0.2401491012068729,223400.0,True
192,-122.07,37.64,25.0,4524.0,2426.0,862.0,4.7083,0.03341149422238287,-0.188961284662203,-0.16032199499392086,190900.0,True
193,-122.16,37.79,22.0,12842.0,4985.0,1967.0,5.9849,0.02476550420736823,-0.09716012006939297,-0.011508895567072729,371000.0,True
194,-122.51,38.06,24.0,9493.0,5162.0,1880.0,3.0742,-0.03476905895313205,0.23472606823618464,0.2621142567390288,118800.0,True
195,-122.42,37.75,52.0,2708.0,1460.0,741.0,2.9052,-0.04620700496387285,0.1524236047578186,-0.05071262887376811,400000.0,True
196,-122.06,37.7,33.0,3906.0,1912.0,770.0,3.5187,0.041962295241987385,-0.1968628168453345,-0.10014231186774887,209400.0,True
197,-122.5,37.88,28.0,5448.0,2100.0,1023.0,4.7475,-0.05280016973541345,0.22977428539459835,0.08114421998707769,474600.0,True
198,-122.08,37.99,19.0,4657.0,1914.0,732.0,5.0509,0.06390915508411722,-0.16309332267504548,0.1895283916813932,199900.0,True
