longitude,latitude,housing_median_age,total_rooms,population,households,median_income,median_house_value,x1,x2,x3,is_train
-122.49,37.74,52.0,2189.0,1147.0,420.0,3.4583,321300.0,-0.5480025222123539,0.07242581597959685,-0.521624349652803,True
-118.12,33.76,43.0,3070.0,1240.0,646.0,3.7813,461500.0,0.3310067006743938,-0.6183422803562517,0.20575801479155556,True
-119.3,34.27,17.0,1527.0,688.0,423.0,1.6007,187500.0,-0.36677997209186036,0.0424247788555647,-0.35027598420657424,True
-122.42,37.67,42.0,2274.0,1255.0,397.0,5.1205,226300.0,-0.5859553740376974,-0.011193657327966207,-0.5746130556417859,True
-122.28,37.53,15.0,5417.0,2593.0,1098.0,4.8047,438000.0,-0.6542055612858655,-0.1859260568997622,-0.6745365763720828,True
-122.32,37.57,42.0,2574.0,2377.0,588.0,3.2891,237900.0,-0.6356637127885227,-0.1352112191042809,-0.6467726312910503,True
-118.21,33.82,45.0,455.0,394.0,89.0,4.9562,165700.0,0.2643019729075306,-0.6273063517085591,0.1388815200576078,True
-117.05,32.61,21.0,6034.0,3795.0,1146.0,3.2633,129700.0,0.3214743206803682,0.4017525677254199,0.39051583697979003,True
-117.1,32.58,17.0,2046.0,1585.0,530.0,2.25,132800.0,0.31072468518640517,0.43770992118663227,0.3868541656678842,True
-117.05,32.74,34.0,2178.0,1193.0,446.0,3.1719,115300.0,0.4017651935410398,0.30495098359496914,0.4505444052432913,True
-122.42,37.62,40.0,1545.0,756.0,282.0,4.4643,308100.0,-0.6209978980299756,-0.01676935238222522,-0.6099106706467781,True
-122.02,37.09,35.0,1818.0,682.0,254.0,4.8611,240000.0,-0.8901669851799809,-0.540169778271046,-0.9724671066059614,True
-117.07,32.63,37.0,2303.0,1026.0,357.0,3.455,156900.0,0.33693365560681215,0.3923327706651193,0.40382764345320604,True
-124.18,40.62,35.0,952.0,480.0,179.0,3.0536,107000.0,0.1999635297480245,-1.2015846384871554,-0.03323301260861758,True
-119.25,34.26,30.0,2948.0,1635.0,750.0,2.67,214900.0,-0.3520004343215394,-0.005882396589267272,-0.345026592768607,True
-117.19,32.77,30.0,2747.0,3185.0,657.0,3.765,238000.0,0.43399632332687155,0.30193334183885284,0.48146039827574316,True
-117.2,32.84,32.0,2033.0,989.0,389.0,3.2583,181400.0,0.47191158133809924,0.24106352397261588,0.5069235710880305,True
-122.24,37.47,41.0,1183.0,455.0,171.0,5.1071,314100.0,-0.6859389372815213,-0.24007451994568868,-0.7158419987281273,True
-122.19,37.45,18.0,1636.0,853.0,439.0,5.1032,464600.0,-0.6865913874087882,-0.29988773211514524,-0.727858794233055,True
-118.25,33.79,34.0,1349.0,1716.0,380.0,2.7143,138100.0,0.26019472501321633,-0.585294530111571,0.14286136972614152,True
-119.69,34.38,39.0,1383.0,677.0,362.0,2.25,281300.0,-0.4719648570362295,0.43835288820664103,-0.37771798468561807,True
-122.47,37.73,50.0,1653.0,641.0,224.0,10.6605,500001.0,-0.5520756576794149,0.049767381332790364,-0.5299145610066737,True
-118.14,33.79,44.0,2388.0,1461.0,592.0,3.1711,215400.0,0.3095928465098284,-0.6350621503083075,0.18165557108038152,True
-122.56,37.95,34.0,2677.0,933.0,410.0,6.1444,500001.0,-0.4072107574588616,0.15861423819060877,-0.3676723959960366,True
-117.17,32.74,38.0,5054.0,2366.0,1103.0,2.9422,289400.0,0.41525525353161175,0.3248848032396498,0.467516680910554,True
-120.84,35.37,34.0,3279.0,1397.0,646.0,2.5552,200000.0,-1.1917272711899471,1.5775633753415423,-0.864199551765494,True
-117.37,33.22,35.0,2204.0,1435.0,462.0,3.676,125600.0,0.6228372913420629,-0.13812766945317695,0.5822389198726001,True
-118.22,33.8,33.0,1984.0,1764.0,440.0,3.875,165100.0,0.2688440996833652,-0.6071475357472339,0.14715439244659922,True
-117.65,33.4,17.0,2737.0,910.0,492.0,3.5729,370800.0,0.5884092025744303,-0.348402838608907,0.5085979407425686,True
-117.34,33.15,17.0,4505.0,2111.0,1062.0,3.3536,283300.0,0.6046208700738757,-0.06190363827950212,0.578942790377891,True
-122.23,37.47,39.0,5264.0,3057.0,1265.0,3.623,276600.0,-0.6833676416231464,-0.2514303798758492,-0.715490250595751,True
-122.48,37.59,29.0,5889.0,2784.0,923.0,5.3991,273000.0,-0.6522987353445675,0.04748139186181537,-0.6282682824509025,True
-122.27,37.47,44.0,3022.0,1235.0,477.0,6.7058,495900.0,-0.6934343189986664,-0.20595752659975175,-0.7166743607605852,True
-123.49,38.7,9.0,5409.0,594.0,327.0,3.3125,295400.0,0.23227148929616745,0.5962153301249346,0.34036005515742,True
-122.45,37.69,17.0,2359.0,884.0,504.0,3.0625,87500.0,-0.5770583529678075,0.024018781002627918,-0.559221491671093,True
-117.03,32.71,33.0,3126.0,2300.0,623.0,3.2596,103000.0,0.3812481688488602,0.3237646766762558,0.4340783622439679,True
-117.14,32.75,27.0,1551.0,880.0,400.0,2.4167,131300.0,0.4173844833434793,0.3118454425645217,0.4671162441671176,True
-122.48,37.67,15.0,2897.0,2340.0,720.0,3.3906,303700.0,-0.5959276680651616,0.05524177667778027,-0.5717168626687164,True
-121.99,36.96,42.0,1275.0,451.0,200.0,4.7321,422400.0,-0.9762687618078861,-0.5807919850890019,-1.0643175844283679,True
-117.11,32.75,46.0,695.0,601.0,195.0,2.4219,90600.0,0.41407584577644463,0.3071486509114559,0.4629901211757242,True
-117.05,32.76,37.0,4879.0,2076.0,871.0,3.6625,154800.0,0.41382784369693265,0.2895663141225934,0.4594028159712008,True
-117.36,33.17,24.0,2046.0,812.0,367.0,2.3182,500001.0,0.6089564265166939,-0.0842389324905982,0.5789294208087818,True
-117.02,32.72,36.0,2030.0,1142.0,357.0,3.7763,126900.0,0.38634024774344394,0.3143717185939828,0.4372663756881257,True
-119.81,34.44,23.0,3172.0,1467.0,559.0,4.6806,288900.0,-0.5118134887086258,0.5690914474518877,-0.3917776895986468,True
-122.26,37.5,52.0,878.0,393.0,186.0,3.7045,360500.0,-0.6701541651524122,-0.21293365530127856,-0.6952566432441593,True
-122.45,37.71,49.0,2244.0,1948.0,423.0,4.7639,251500.0,-0.5629900943112894,0.026008960225285812,-0.5450980532178845,True
-117.09,32.63,33.0,620.0,420.0,164.0,1.8417,150000.0,0.33991166201226053,0.3973477821071686,0.40769127762057494,True
-117.15,32.71,52.0,217.0,531.0,93.0,1.6607,137500.0,0.39581803362035173,0.3466911943450464,0.45267497146865965,True
-122.5,37.75,45.0,1672.0,838.0,314.0,4.1419,291500.0,-0.5423538682501357,0.0841085529908464,-0.513882947965186,True
-118.37,33.81,36.0,1283.0,563.0,209.0,6.9296,500001.0,0.1998758975107837,-0.538468452214134,0.09283792121168996,True
-117.17,32.8,20.0,2827.0,1822.0,536.0,3.4706,157600.0,0.44819028677488915,0.27336972150409233,0.4898938510797025,True
-119.82,34.44,16.0,1414.0,793.0,439.0,3.6034,150000.0,-0.5111357484924268,0.5796338380127336,-0.38910986244097556,True
-122.44,37.63,35.0,5113.0,3004.0,964.0,4.7625,281300.0,-0.6175274080475774,0.006694954652243871,-0.6020559335220836,True
-122.31,37.55,52.0,900.0,371.0,166.0,3.25,296400.0,-0.6473155013874993,-0.14923776562272234,-0.6608250527561739,True
-122.36,37.54,23.0,6184.0,2165.0,700.0,10.1675,500001.0,-0.6651750706442833,-0.09407943354024427,-0.6677802425931973,True
-117.38,33.21,31.0,1502.0,1514.0,342.0,2.6442,103300.0,0.6184388674049432,-0.12819252065246045,0.5798317640588774,True
-118.22,33.82,30.0,1680.0,1779.0,429.0,3.6086,146300.0,0.259745093219984,-0.6225034635209509,0.13534314910523745,True
-122.41,37.66,37.0,694.0,658.0,225.0,4.6103,237500.0,-0.5911570546758262,-0.02337805187639733,-0.5820131998742997,True
-117.18,32.76,17.0,711.0,327.0,227.0,2.6493,67500.0,0.42745326716641635,0.3092437506952442,0.47645856655620106,True
-117.24,32.72,39.0,3089.0,1175.0,432.0,7.5925,466700.0,0.41344938490171756,0.35303932572426827,0.4711086741641429,True
-120.6,34.91,44.0,711.0,384.0,116.0,2.1094,73800.0,-0.7254830410874967,1.4901968542797241,-0.425296202640131,True
-117.29,33.13,4.0,617.0,224.0,105.0,3.9205,183000.0,0.6022548613091444,-0.038006730166174146,0.5811775190927905,True
-118.24,33.8,28.0,636.0,788.0,143.0,3.6161,131300.0,0.2599670032521607,-0.5976489055007483,0.14028848795095944,True
-118.2,33.78,46.0,1889.0,1545.0,587.0,1.7064,175000.0,0.2866587795724828,-0.6007462357239087,0.16577732401251474,True
-117.36,33.18,26.0,5550.0,2372.0,1058.0,2.5509,181800.0,0.6121113587357984,-0.09481808606636004,0.5799991537823044,True
-117.14,32.79,35.0,3578.0,1568.0,553.0,4.7813,188600.0,0.43987331953988423,0.2782944842375551,0.48270502836282725,True
-124.08,40.94,18.0,1550.0,941.0,335.0,2.3147,70100.0,0.07732405625836736,-1.4991962913380794,-0.20967287434507578,True
-118.38,33.81,33.0,2349.0,954.0,373.0,6.4956,483600.0,0.1958090862273731,-0.5330495046682029,0.08989555542435444,True
-118.62,34.06,25.0,3546.0,1530.0,601.0,7.4001,500001.0,-0.04259708174370478,-0.5137402704853682,-0.13935579529947342,True
-122.24,37.46,36.0,4686.0,2254.0,845.0,6.1043,343500.0,-0.6928777242490511,-0.24156295066808606,-0.7229044248179469,True
-117.22,32.75,26.0,696.0,384.0,184.0,2.6121,125000.0,0.42675462660194674,0.3235452375829174,0.4784968184380968,True
-117.09,32.71,29.0,2238.0,2061.0,504.0,2.5559,96800.0,0.38826008051963473,0.3355877130117172,0.4431783702115291,True
-119.29,34.24,27.0,4742.0,1682.0,696.0,6.194,500001.0,-0.34416648518239584,0.035182018768861706,-0.329560332168607,True
-117.12,32.75,25.0,2222.0,1025.0,568.0,1.64,130000.0,0.41516601879151677,0.3087324338320127,0.46435654125823983,True
-122.44,37.52,16.0,7077.0,3502.0,1148.0,5.9919,345100.0,-0.6946753726278238,-0.005532178393426753,-0.6797563523054548,True
-121.9,36.6,33.0,2461.0,1234.0,601.0,2.8727,225000.0,-1.2329792264903165,-0.6334223889321495,-1.3251387666099361,True
-118.14,33.76,37.0,3242.0,1080.0,629.0,3.9010000000000002,432500.0,0.3219541974721052,-0.6102755104915695,0.1984483277349597,True
-118.18,33.74,30.0,5915.0,2136.0,1503.0,4.0968,310000.0,0.3125754174033906,-0.5773693675915805,0.19554550725440706,True
-122.41,37.6,26.0,2754.0,1128.0,395.0,6.3719,466900.0,-0.6331631715662809,-0.030273228180519435,-0.6243653342734469,True
-122.35,37.58,26.0,854.0,396.0,231.0,2.8393,375000.0,-0.6352067422402746,-0.10015688709658829,-0.6396571493252515,True
-122.29,37.53,41.0,839.0,419.0,215.0,5.012,368200.0,-0.6565793960332352,-0.17463388207383637,-0.6747075194471122,True
-117.3,33.06,24.0,2171.0,870.0,442.0,3.194,276300.0,0.5745741798342895,0.0326752799121524,0.5675803666396736,True
-119.25,34.3,34.0,1189.0,445.0,203.0,4.8824,396400.0,-0.38004410372371006,-0.010184025883568133,-0.3732438776081914,True
-124.1,40.95,17.0,1485.0,823.0,316.0,1.8993,78400.0,0.053840943294731256,-1.490408329815142,-0.2309441870464663,True
-118.22,33.81,41.0,726.0,602.0,183.0,3.7885,156900.0,0.2643081524000011,-0.6148401624787657,0.14125922547766454,True
-118.38,33.81,39.0,2400.0,877.0,372.0,5.7361,500001.0,0.1958090862273731,-0.5330495046682029,0.08989555542435444,True
-122.22,37.44,32.0,4281.0,1318.0,484.0,15.0001,500001.0,-0.7015757778403552,-0.26731071618588964,-0.7363009604331973,True
-118.12,33.75,41.0,2072.0,742.0,414.0,3.9934,500001.0,0.3349773463671747,-0.6099052790318974,0.21124249300522244,True
-122.28,37.52,27.0,2958.0,1285.0,577.0,4.0801,397800.0,-0.661146159852967,-0.18737512254133554,-0.6815932832811357,True
-117.12,32.7,38.0,818.0,953.0,231.0,1.0531,65700.0,0.3861176318115095,0.3492770824960362,0.4436895548771766,True
-117.32,33.15,15.0,13245.0,5495.0,2060.0,5.4904,262100.0,0.6066829523678408,-0.06059846659858415,0.5812057690176057,True
-122.12,37.12,51.0,2419.0,1078.0,435.0,2.7933,206900.0,-0.8979938407046612,-0.42445152801132696,-0.958098842660026,True
-117.17,32.73,52.0,55.0,65.0,22.0,1.6591,112500.0,0.40967973859809387,0.3333625956579686,0.46368223779286766,True
-117.17,32.81,26.0,2424.0,974.0,375.0,4.739,184100.0,0.45359208894784747,0.26467653642773936,0.49351759729324673,True
-119.16,34.17,17.0,7982.0,6437.0,1596.0,4.1279,223900.0,-0.273127710932406,-0.08050891737035427,-0.2821648066194472,True
-122.47,37.7,45.0,3290.0,2466.0,666.0,3.6588,238600.0,-0.5732264003247597,0.04699953106018816,-0.5511055981553681,True
-117.07,32.77,38.0,1130.0,699.0,241.0,2.65,167600.0,0.4217121890643433,0.2848964067862304,0.46621744910835294,True
-122.24,37.49,38.0,4105.0,2561.0,909.0,3.8684,265600.0,-0.6720655643343184,-0.23707866305886005,-0.7017176371045565,True
-122.41,37.61,42.0,1602.0,705.0,255.0,5.7398,336400.0,-0.6261642808176057,-0.029111382057024,-0.6173063183461069,True
-117.24,32.78,44.0,2172.0,892.0,420.0,4.1742,342200.0,0.4447401198757193,0.29924857604022376,0.4914464093028222,True
-117.09,32.81,7.0,6100.0,2710.0,1040.0,5.5673,288200.0,0.44680056325860984,0.255470668923481,0.48513081956862386,True
-117.15,32.72,51.0,1321.0,781.0,499.0,1.3071,250000.0,0.40152701017396286,0.338409206077903,0.45667705910208917,True
