0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
72.58160777731342,0.12242233884122097,0.1232533462344869,0.12325334624696001,0.1207606236418692,0.1282448907092017,0.12574762035263615,72.5816077785514,0.12325334637761004,0.12325334639006202,0.12076062378188918,0.1282448908584064,0.12574762049882063,72.58880462204526,0.12409030693988844,0.12157972317757273,0.12911757989417172,0.12660244123813627,72.58880462215254,0.12157972318986394,0.12911757990728592,0.12660244125098385,72.56695760670094,0.12649980105743325,0.12403827199745322,72.63028474168588,0.13173690503534288,72.6099005260221,115.59,50.85,40.29,5.26,37.91,14.37,62.2,28.3,543.52,2.87,981000000.0,114.29,49.93,40.07,5.13,37.42,14.16,61.49,27.96,532.74,2.58,981000000.0,116.9,50.19,39.62,5.13,38.58,14.17,62.4,28.18,544.53,2.49,990000000.0,116.27,50.37,39.71,5.15,38.34,14.11,63.7,27.92,542.92,2.35,990000000.0,117.83,50.35,39.73,5.68,38.66,14.32,64.02,28.15,549.18,2.28,963000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,115.59,50.85,40.29,5.26,37.91,14.37,62.2,28.3,543.52,2.87,981000000.0,114.29,49.93,40.07,5.13,37.42,14.16,61.49,27.96,532.74,2.58,981000000.0,116.9,50.19,39.62,5.13,38.58,14.17,62.4,28.18,544.53,2.49,990000000.0,116.27,50.37,39.71,5.15,38.34,14.11,63.7,27.92,542.92,2.35,990000000.0,117.83,50.35,39.73,5.68,38.66,14.32,64.02,28.15,549.18,2.28,963000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0
72.53007468933075,0.12278415936438526,0.1227841593767797,0.12030291686218893,0.12775229817051265,0.1252668082564024,0.12361148094359863,72.53727675711393,0.12361724717488508,0.12111823449257794,0.12862092978713643,0.12611766438328112,0.12445049127186446,72.53727675722133,0.12111823450480577,0.12862092980017092,0.12611766439608577,0.1244504912844254,72.51541407047151,0.1260152743385904,0.1235653409598098,0.12193370906587855,72.57878821310352,0.13122798025465865,0.12948971666474848,72.55838833331256,0.12696867626003522,72.54439539432818,114.29,49.93,40.07,5.13,37.42,14.16,61.49,27.96,532.74,2.58,981000000.0,116.9,50.19,39.62,5.13,38.58,14.17,62.4,28.18,544.53,2.49,990000000.0,116.27,50.37,39.71,5.15,38.34,14.11,63.7,27.92,542.92,2.35,990000000.0,117.83,50.35,39.73,5.68,38.66,14.32,64.02,28.15,549.18,2.28,963000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,114.29,49.93,40.07,5.13,37.42,14.16,61.49,27.96,532.74,2.58,981000000.0,116.9,50.19,39.62,5.13,38.58,14.17,62.4,28.18,544.53,2.49,990000000.0,116.27,50.37,39.71,5.15,38.34,14.11,63.7,27.92,542.92,2.35,990000000.0,117.83,50.35,39.73,5.68,38.66,14.32,64.02,28.15,549.18,2.28,963000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0
72.53727679180862,0.12361724728891914,0.12111823460381767,0.1286209299068551,0.12611766450017162,0.12445049138677518,0.12278415907309576,72.53727679191597,0.12111823461604333,0.12862092991987759,0.12611766451291484,0.12445049139940012,0.12278415908548457,72.51541410516997,0.12601527445542446,0.1235653410738147,0.12193370917804654,0.12030291657676558,72.57878824779061,0.13122798037736452,0.12948971678544854,0.12775229786756812,72.55838836800346,0.12696867637786902,0.1252668079592875,72.54439542902158,0.12361148065040098,72.53007472050996,116.9,50.19,39.62,5.13,38.58,14.17,62.4,28.18,544.53,2.49,990000000.0,116.27,50.37,39.71,5.15,38.34,14.11,63.7,27.92,542.92,2.35,990000000.0,117.83,50.35,39.73,5.68,38.66,14.32,64.02,28.15,549.18,2.28,963000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,116.9,50.19,39.62,5.13,38.58,14.17,62.4,28.18,544.53,2.49,990000000.0,116.27,50.37,39.71,5.15,38.34,14.11,63.7,27.92,542.92,2.35,990000000.0,117.83,50.35,39.73,5.68,38.66,14.32,64.02,28.15,549.18,2.28,963000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0
72.66062908153161,0.12157842832968467,0.12911621136923074,0.12660109731886462,0.12492611246460304,0.12325203478073474,0.12241520023423957,72.63878211465723,0.12649845800040582,0.12403695306486234,0.12239769256758627,0.12075933653976838,0.11994036435094609,72.70210910077816,0.1317355109811422,0.12998906396054352,0.12824353039337083,0.1273709651670485,72.68172493579269,0.1274560819695287,0.12574628448784486,0.12489158861859054,72.66774247782075,0.12408320667257557,0.12324041869069347,72.65343225072148,0.12159015410145332,72.64615045573188,116.27,50.37,39.71,5.15,38.34,14.11,63.7,27.92,542.92,2.35,990000000.0,117.83,50.35,39.73,5.68,38.66,14.32,64.02,28.15,549.18,2.28,963000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,116.27,50.37,39.71,5.15,38.34,14.11,63.7,27.92,542.92,2.35,990000000.0,117.83,50.35,39.73,5.68,38.66,14.32,64.02,28.15,549.18,2.28,963000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0
72.81061892725592,0.12722952686404335,0.12475048051095008,0.12309965693914718,0.12144983755384554,0.12062516968801672,0.11980059017479006,72.87387468276839,0.13250348443731375,0.13074463221754543,0.12898679870088092,0.12810812148474746,0.12722952692016198,72.85351425382208,0.1281935471726275,0.1264717314372612,0.12561106376172723,0.12475048056595402,72.83954762747467,0.12479690554248042,0.12394823839834043,0.12309965699336133,72.82525323319791,0.12228641870151506,0.12144983760731515,72.81797935384085,0.12062516974109098,72.810618927729,117.83,50.35,39.73,5.68,38.66,14.32,64.02,28.15,549.18,2.28,963000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,117.83,50.35,39.73,5.68,38.66,14.32,64.02,28.15,549.18,2.28,963000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0
72.79334608802226,0.13224715705449333,0.13049245053365569,0.12873872735970412,0.12786209255350703,0.12698553215497074,0.127862092623245,72.77297770470868,0.12794741550202363,0.12622961589389997,0.1253709437440846,0.12451234797366013,0.12537094381239594,72.75900577303813,0.1245587159189952,0.1237120133174719,0.12286538844982901,0.12371201338479669,72.7447060731456,0.1220540548566918,0.12121939961743393,0.12205405492313945,72.7374295412826,0.12039663493377557,0.12122530504875646,72.73006646307545,0.12039663499921391,72.73742954186493,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,118.79,50.66,39.45,6.22,38.97,14.28,62.8,27.85,557.46,2.33,1044000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0
71.93709405268686,0.1292092202649652,0.12747089190623326,0.1266020191941463,0.1257332640795416,0.12660201926327572,0.12920922043902217,71.92314824318193,0.12577992418463824,0.12492317919363762,0.12406655266915861,0.12492317926184444,0.1274939970495589,71.90887467559642,0.12324548272025253,0.12240098246398783,0.12324548278744436,0.12577992435385651,71.90161121153133,0.12156848864512679,0.12240692583354415,0.12492317936169904,71.89426120112049,0.12156848871137392,0.12406655283593364,71.90161121211257,0.12492317942981777,71.92314824459423,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,119.35,50.34,39.53,6.92,43.04,14.23,63.51,27.62,573.66,2.3,1017000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0
71.23389569834386,0.12676813199340192,0.1259032261546922,0.12503847257253486,0.12590322622349762,0.12849863114390744,0.1267681322867363,71.21964340453263,0.12420948882204362,0.12335698915972781,0.12420948888988312,0.12676813216425875,0.12506214152816245,71.21239057871243,0.12251658977557642,0.12336296285809951,0.12590322632430395,0.12420948910913877,71.20505120654093,0.12251658984242406,0.12503847274092367,0.1233569894447707,71.21239057929283,0.12590322639311785,0.12420948917699474,71.23389569975397,0.12676813245759797,71.21964340697765,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,121.52,49.55,39.05,7.08,43.19,14.16,61.98,27.98,566.12,2.34,999000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0
72.17481788614076,0.12616318466773543,0.12529437218249295,0.12616318473685129,0.12877119349600652,0.12703222027563332,0.12182015536857119,72.1675868936526,0.1244378504385461,0.12530040629024658,0.12788964246999943,0.12616318496037526,0.12098866634994798,72.16026935442083,0.12443785050667078,0.1270083146290631,0.1252943724730546,0.12015739930100021,72.16758689423123,0.12788964254012175,0.12616318502949952,0.12098866641608332,72.1890265192329,0.12877119379500596,0.12348402482083662,72.17481788857837,0.1218201556505524,72.13010051951021,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,119.61,49.45,38.71,6.72,44.2,14.24,61.42,28.43,564.37,2.31,981000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0
72.39956299414787,0.12566922351744317,0.12654219515184328,0.12916295835201774,0.12741543550723333,0.12217881410688075,0.12305131699130595,72.39225932121556,0.1256692235863916,0.12827096192464604,0.12653612326301564,0.12133754706075464,0.12220370759710308,72.39956299472547,0.1291629584229881,0.12741543557714138,0.12217881417383032,0.1230513170587302,72.4209610288625,0.13005522501956998,0.12470444362835784,0.1255959774882805,72.406780123473,0.12302034789822187,0.12389919353590952,72.36214594068386,0.11881476071281889,72.36981252545743,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.85,48.7,37.84,6.34,44.11,14.54,59.87,28.32,561.39,2.28,972000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0
72.38901724519012,0.12616966510859057,0.1287841371441614,0.12704078998907659,0.12181713566933035,0.12268743180963428,0.12442821613217342,72.39631533815385,0.1296804772632677,0.1279243770833881,0.12266247382381189,0.1235391459977409,0.12529267975580596,72.41769663587638,0.13057710673338535,0.12520042799147896,0.12609623290591654,0.12788802441073735,72.40352688696015,0.12350809690687718,0.12439114563493224,0.12615742989618217,72.35892618547686,0.11928224189768147,0.12097202358908941,72.36658719096492,0.1218359438277353,72.38163097758722,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.4,49.55,39.34,6.66,42.94,14.97,62.44,28.44,548.95,2.31,954000000.0,114.65,48.57,37.48,6.71,43.74,14.5,59.74,28.03,548.77,2.26,963000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.4,49.55,39.34,6.66,42.94,14.97,62.44,28.44,548.95,2.31,954000000.0
72.527997506034,0.1304615828188373,0.12869250251228784,0.12339234793193926,0.1242753274123812,0.12604155530202454,0.12427532732712207,72.54935343553726,0.13136481441691628,0.12594895142549756,0.12685121787905096,0.1286560134436207,0.12685121779192954,72.53520059705984,0.12424415856599422,0.12513356582653995,0.1269126471581179,0.1251335657406675,72.49065064432475,0.11998763975043761,0.1216896060570518,0.11998763966827561,72.49830319319318,0.12255973168118658,0.12084491108631583,72.51333006313288,0.1225597315971581,72.4983031924588,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.4,49.55,39.34,6.66,42.94,14.97,62.44,28.44,548.95,2.31,954000000.0,116.21,49.62,39.4,6.69,42.59,15.01,62.95,28.35,545.78,2.32,936000000.0,118.13,48.9,37.95,7.05,43.75,14.66,61.4,28.77,551.16,2.31,972000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.4,49.55,39.34,6.66,42.94,14.97,62.44,28.44,548.95,2.31,954000000.0,116.21,49.62,39.4,6.69,42.59,15.01,62.95,28.35,545.78,2.32,936000000.0
72.64220110316377,0.13269998874138667,0.12721755322509812,0.1281307958732992,0.12995768343073227,0.12813079578511452,0.12721755311227295,72.6280766962605,0.12549158551176398,0.12639179363944325,0.12819261461687373,0.1263917935525222,0.12549158540053665,72.58361208629897,0.12118297481688331,0.12290563846739572,0.12118297473375626,0.12032184928402995,72.5912504121432,0.12378630432656249,0.1220506141092251,0.12118297470970592,72.60624883226065,0.12378630424151005,0.12290563835860127,72.59125041141024,0.12118297462654043,72.58361208534942,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.4,49.55,39.34,6.66,42.94,14.97,62.44,28.44,548.95,2.31,954000000.0,116.21,49.62,39.4,6.69,42.59,15.01,62.95,28.35,545.78,2.32,936000000.0,115.79,49.09,39.04,6.44,42.58,14.95,61.86,27.97,538.73,2.35,927000000.0,117.91,49.06,37.78,7.01,43.38,14.96,60.92,28.78,552.84,2.31,999000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.4,49.55,39.34,6.66,42.94,14.97,62.44,28.44,548.95,2.31,954000000.0,116.21,49.62,39.4,6.69,42.59,15.01,62.95,28.35,545.78,2.32,936000000.0,115.79,49.09,39.04,6.44,42.58,14.95,61.86,27.97,538.73,2.35,927000000.0
71.82389726958228,0.12703507645563814,0.12794866779886108,0.12977642870271974,0.12794866771062882,0.1270350763427671,0.12886243006309656,71.7795354450054,0.12266191176694936,0.12441022169939815,0.1226619116825987,0.12178804664601756,0.12353594909967629,71.78715663503424,0.12530394729233346,0.12354239700698805,0.12266191165818499,0.12442305447886005,71.80212078575299,0.12530394720602217,0.12441022158898259,0.1261978444607652,71.78715663430285,0.12266191157380901,0.1244230543932069,71.77953544405788,0.12353594899006752,71.79468449289116,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.4,49.55,39.34,6.66,42.94,14.97,62.44,28.44,548.95,2.31,954000000.0,116.21,49.62,39.4,6.69,42.59,15.01,62.95,28.35,545.78,2.32,936000000.0,115.79,49.09,39.04,6.44,42.58,14.95,61.86,27.97,538.73,2.35,927000000.0,115.92,47.89,39.01,6.22,42.83,14.99,61.23,28.31,539.49,2.37,945000000.0,115.25,48.47,36.99,7.69,42.8,14.88,59.23,28.31,543.04,2.28,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.4,49.55,39.34,6.66,42.94,14.97,62.44,28.44,548.95,2.31,954000000.0,116.21,49.62,39.4,6.69,42.59,15.01,62.95,28.35,545.78,2.32,936000000.0,115.79,49.09,39.04,6.44,42.58,14.95,61.86,27.97,538.73,2.35,927000000.0,115.92,47.89,39.01,6.22,42.83,14.99,61.23,28.31,539.49,2.37,945000000.0
71.7795353950013,0.12266191180734175,0.12441022174052847,0.1226619117229567,0.12178804668600247,0.12353594914038217,0.12703507635662784,71.78715658502969,0.12530394733376074,0.12354239704769565,0.1226619116985427,0.12442305451995704,0.12794866769911103,71.80212073574747,0.12530394724745994,0.12441022163011825,0.12619784450259144,0.12977642860155617,71.78715658429836,0.12266191161419959,0.1244230544343027,0.12794866761090148,71.7795353940538,0.12353594903076898,0.12703507624372212,71.79468444288614,0.12886242996264624,71.82389721842618,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.4,49.55,39.34,6.66,42.94,14.97,62.44,28.44,548.95,2.31,954000000.0,116.21,49.62,39.4,6.69,42.59,15.01,62.95,28.35,545.78,2.32,936000000.0,115.79,49.09,39.04,6.44,42.58,14.95,61.86,27.97,538.73,2.35,927000000.0,115.92,47.89,39.01,6.22,42.83,14.99,61.23,28.31,539.49,2.37,945000000.0,118.63,47.51,40.37,6.23,43.81,15.03,61.75,28.59,549.2,2.33,981000000.0,114.52,47.8,37.03,7.15,41.61,14.82,59.44,27.94,535.08,2.29,927000000.0,115.23,48.63,37.91,6.85,41.99,14.78,62.52,27.96,542.04,2.32,936000000.0,117.4,49.55,39.34,6.66,42.94,14.97,62.44,28.44,548.95,2.31,954000000.0,116.21,49.62,39.4,6.69,42.59,15.01,62.95,28.35,545.78,2.32,936000000.0,115.79,49.09,39.04,6.44,42.58,14.95,61.86,27.97,538.73,2.35,927000000.0,115.92,47.89,39.01,6.22,42.83,14.99,61.23,28.31,539.49,2.37,945000000.0,118.63,47.51,40.37,6.23,43.81,15.03,61.75,28.59,549.2,2.33,981000000.0
